t,id,iq,Vdc,Idc,P_ac,Q_ac
0.03300000000000002,0.08724280709314529,0.15381499655007422,0.9247601810096184,0.07279465345397232,0.06678769074747948,-0.2517296396493271
0.03400000000000002,0.12555648912980122,0.12639147886618154,0.9389113321217744,0.1415115111215594,0.13086421063971793,-0.2307224948251113
0.035000000000000024,0.1552509876291228,0.0869341053322239,0.9589701733830784,0.20058841261304033,0.18833473369470183,-0.18958721829927233
0.036000000000000025,0.17254661719617148,0.038151875701869474,0.9832541905409987,0.24284017157920235,0.23287648144368417,-0.13040115799833585
0.037000000000000026,0.17451512777701828,-0.016059057984226972,1.0095769795292513,0.26322788988252493,0.2588199257942572,-0.05722781355280421
0.03800000000000003,0.15945257440555857,-0.07088299641488502,1.0355059276900531,0.25928948160801724,0.2617726916655274,0.024088586976340462
0.03900000000000003,0.12716807906797456,-0.12096941175009181,1.0586037058111195,0.2309777812106631,0.23917886160833784,0.10632449462232753
0.04000000000000003,0.07915170073375102,-0.16090834510602428,1.0766229246703436,0.1801921885922404,0.19075211860196184,0.18145411762513772
0.04100000000000003,0.018592938075039943,-0.1857584944259427,1.0876506994260204,0.11027774755676904,0.11872755110062654,0.24136251765903644
0.04200000000000003,-0.049766673361811765,-0.19158106234301964,1.090214887278543,0.02564187852522673,0.02788940711255991,0.278637741638914
0.04300000000000003,-0.11994866249685146,-0.17592724269407825,1.0833676124051406,-0.06847274873402553,-0.07465001004271765,0.28737159351452946
0.04400000000000003,-0.18520584095200426,-0.13822666627900582,1.0667598615655307,-0.1660775083960997,-0.1799229937452772,0.2638908640411174
0.04500000000000003,-0.23861250829914232,-0.08002871267870429,1.0407175655027312,-0.26042296062799575,-0.27780876142800637,0.20733999941850872
0.046000000000000034,-0.273730408631079,-0.005058379494714507,1.0063260289021343,-0.3439153660059696,-0.35791876244871346,0.12004306901805643
0.047000000000000035,-0.2852921723761823,0.08093707042518795,0.9655245787603186,-0.40801450141815737,-0.4105956129466185,0.007587569242071754
0.048000000000000036,-0.26983651257385965,0.17055615600451418,0.9212027388011823,-0.4432183995913631,-0.4279382585642735,-0.12140560563778192
0.04900000000000004,-0.22622773224977263,0.2553107409461465,0.8772650959987389,-0.4393764280244344,-0.4047547688607895,-0.2558342340067713
0.05000000000000004,-0.1559968746626496,0.3263567480394683,0.8385833337899816,-0.3868176220875733,-0.33934159837465894,-0.3829661114192197
0.05100000000000004,-0.06345327876615847,0.37533197590697914,0.8106796893261177,-0.27903644463864,-0.23399531199397441,-0.48953512205920247
0.05200000000000004,0.04446708437838884,0.3952288781511833,0.7989389340805586,-0.11740755245559018,-0.09517991814923771,-0.5629979638604687
0.05300000000000004,0.1586274516785803,0.3812196087023978,0.8072875854883591,0.08348651407800547,0.06670062656758324,-0.592843317226775
0.05400000000000004,0.2683752611437953,0.3313472030564178,0.8367617384166406,0.2947415292828153,0.23794117751787047,-0.5718294130535967
0.05500000000000004,0.3624442175086377,0.2470014934546532,0.88487135830407,0.481096198874295,0.4025628917156929,-0.4970208045846267
0.05600000000000004,0.4300057808131714,0.13311158419918398,0.9463115124192331,0.6144015411516297,0.5436663262629565,-0.3705022401819798
0.057000000000000044,0.46178101773787567,-0.001992027159616161,1.014471802424667,0.6816029000543393,0.6450086712197571,-0.19966737629877596
0.058000000000000045,0.45110902584706175,-0.14706461324615303,1.0827508344244994,0.6827903199983225,0.6926715266068135,0.0029880407394242414
0.059000000000000045,0.3948622040867632,-0.28876998694174616,1.1452456870957746,0.6249485267127509,0.6766635387705926,0.22059691986922952
0.060000000000000046,0.29410295091101346,-0.4127907298969769,1.196963262879198,0.5171757578342336,0.5922933061301447,0.43315498041261924
0.06100000000000005,0.1543915081644912,-0.5051446178220992,1.2338194004105503,0.36856137531352384,0.4411544263665202,0.6191860948454654
0.06200000000000005,-0.014319793021358274,-0.5535976261429384,1.252589348603104,0.18769948192553684,0.2315872622467368,0.7577169267331487
0.06300000000000004,-0.19823618457559652,-0.5490435707246415,1.2508745256600546,-0.017148229430492712,-0.021479689532037438,0.8303964392144076
0.06400000000000004,-0.38070348578606317,-0.4867109322537326,1.227102814687966,-0.2377171097208879,-0.2973542768633948,0.8235653560869622
0.06500000000000004,-0.5435701643565012,-0.36706073374635495,1.1805659457439968,-0.46536868943969106,-0.5710552286790948,0.7300663983805988
0.06600000000000004,-0.6688313377959483,-0.19625642416768224,1.1115011680012412,-0.6906477774275558,-0.8153552465347518,0.5505911006195324
0.06700000000000005,-0.7404202287006679,0.013882763205773002,1.021240623471359,-0.9026054452988231,-1.0032470066939223,0.29438463625152334
0.06800000000000005,-0.7459847879879196,0.24649125003498173,0.9124875717884173,-1.0875305168294158,-1.1106303430510018,-0.020824144808659517
0.06900000000000005,-0.6784726794807144,0.48082463387323693,0.7898582652008486,-1.2262930658756872,-1.1189771819818795,-0.3697368750524726
0.07000000000000005,-0.5373493184686501,0.6939250299616491,0.6610112221225206,-1.28847043078328,-1.0177090192210716,-0.7212369508098554
0.07100000000000005,-0.32929260590984377,0.8626689045899122,0.5390732049259569,-1.2193801719656372,-0.8060239777029752,-1.0408875449424735
0.07200000000000005,-0.06824424733525053,0.9660329608602336,0.44744577763941434,-0.9162742728654254,-0.49393890886476566,-1.2940033568848683
0.07300000000000005,0.22525078238589363,0.9873759201719664,0.42456783887710686,-0.22877938762307504,-0.10236637100287582,-1.4490494412903505
0.07400000000000005,0.5254215510220263,0.9165125622640615,0.5041490371309483,0.7958119825384145,0.3378761735788405,-1.4810638802579497
0.07500000000000005,0.8032999221200774,0.7513548625349799,0.6604782708468759,1.563292337159277,0.7881323265330393,-1.3747688433960923
0.07600000000000005,1.0292646837657515,0.4989156136525575,0.8429142322351454,1.8243596138826943,1.2049498831801162,-1.1270322938024697
0.07700000000000005,1.175900719958587,0.17551268517940155,1.0260760494884493,1.8316181725330398,1.5438970256486273,-0.7483734204788363
0.07800000000000006,1.2209220661237337,-0.19392497240640094,1.197978617608741,1.7190256812029179,1.7638510799378804,-0.2632690277691023
0.07900000000000006,1.149876647051166,-0.5774695592631597,1.3508513878123682,1.528727702036272,1.8313830991856004,0.2908874586096014
0.08000000000000006,0.9583442468811731,-0.938656214998274,1.4785349351024957,1.276835472901275,1.724814970576749,0.8662043388947396
0.08100000000000006,0.6533608655279871,-1.2396350739379678,1.5757606641801862,0.9722572907769053,1.4375163703217597,1.407984322497411
0.08200000000000006,0.25385268529985827,-1.4447704799591534,1.6379554708262742,0.621948066460881,0.9800412982919806,1.8594526109069518
0.08300000000000006,-0.21006073256497937,-1.524376176034365,1.661202685706768,0.2324721488049376,0.38077902794978735,2.16715571993873
0.08400000000000006,-0.6989366260854091,-1.4582312129933785,1.6422350364512883,-0.18967649255479724,-0.3150910988474691,2.2865642640515476
0.08500000000000006,-1.1669835790203336,-1.2385079728886035,1.5783949090725902,-0.6384012737869822,-1.0484049391281136,2.1873468194900676
0.08600000000000006,-1.565955635566354,-0.8717654182202943,1.4674926653775051,-1.1090224369508508,-1.7504753685305003,1.857761959332905
0.08700000000000006,-1.8496722233562484,-0.37971876962419293,1.3074282569639013,-1.6006440841360388,-2.348933453349531,1.3076481273304414
0.08800000000000006,-1.9787794258420648,0.20141086909727846,1.0952171226048113,-2.1221113435908996,-2.7745083350343727,0.5695781544362895
0.08900000000000007,-1.925306457228566,0.8230426187403748,0.8242051855649897,-2.710119370398216,-2.968169138763097,-0.3021163036459177
0.09000000000000007,-1.6765474621202365,1.427813176672326,0.47381189316375794,-3.5039329240123176,-2.887959685842849,-1.2345639281105623
0.09100000000000007,-1.237819068720776,1.9543733143938136,-0.05695173465239467,-5.307636278161526,-2.514821193180355,-2.141719765008489
0.09200000000000007,-0.6337108021267499,2.3430502063390293,3.2032274581566047,32.601791928089995,-1.856728603081164,-2.9315599715907203
0.09300000000000007,0.09244350047613725,2.5419020213645847,3.1735521942046296,-0.2967526395197524,-0.9505662031901249,-3.514575309508544
0.09400000000000007,0.8809963277724921,2.5126058489656526,3.1779215961311973,0.043694019265676176,0.138665250714206,-3.8128530320468768
0.09500000000000007,1.660266635787439,2.2355814292637914,3.219505205156276,0.4158360902507872,1.3214944916587381,-3.768908773448479
0.09600000000000007,2.35242922859155,1.713769724521859,3.2968587049950897,0.773534998388137,2.4903999536811585,-3.353372143895687
0.09700000000000007,2.8805906233189384,0.9745609092860951,3.4038891894238295,1.0703048442873988,3.528643842887325,-2.570654586782789
0.09800000000000007,3.176469903565505,0.06949921917332447,3.5308288662030787,1.2693967677924902,4.320885934978408,-1.4618413639291425
0.09900000000000007,3.187986080213663,-0.9284251820876399,3.6657746547389034,1.3494578853582455,4.764704855348258,-0.10424882875998676
0.10000000000000007,2.885993908460212,-1.9298677045040076,3.796224002304189,1.3044934756528546,4.781979120320495,1.3926377731314599
0.10100000000000008,2.269419488782367,-2.836336443845907,3.9102581283215883,1.1403412601739933,4.328990862690318,2.8948015567560113
0.10200000000000008,1.3681311733239587,-3.549011969588741,3.9973145098048923,0.8705638148330417,3.404129233173551,4.25450466576886
0.10300000000000008,0.24303936709040297,-3.9784681527179555,4.0486538966595464,0.5133938685465371,2.052196759985938,5.323517954383112
0.10400000000000008,-1.0168575689582746,-4.054423374921116,4.057658347520026,0.09004450860479674,0.36455905063560445,5.9677022290769335
0.10500000000000008,-2.3004905521208707,-3.734562705744975,4.020068037474094,-0.37590310045931835,-1.525286353437412,6.081635062381674
0.10600000000000008,-3.4835079791395422,-3.011468827654835,3.9342302905500524,-0.8583774692404178,-3.450735828181306,5.601844058617463
0.10700000000000008,-4.439240462889138,-1.9167913731734483,3.8014149344876405,-1.3281535606241188,-5.225261968709313,4.517203241482253
0.10800000000000008,-5.050974308485449,-0.5219711714630237,3.6262469823148216,-1.7516795217281897,-6.658860694333708,2.8751870597601723
0.10900000000000008,-5.22445129081999,1.0648914037549897,3.417313021123581,-2.0893396119124032,-7.576461462728173,0.7829567571945355
0.11000000000000008,-4.899383344600148,2.7060946940423936,3.187990249466762,-2.2932277165681936,-7.836676936229985,-1.5973371056324845
0.11100000000000008,-4.058748685193497,4.245010756824591,2.9574664886701454,-2.3052376079661667,-7.349075016900222,-4.05914204106359
0.11200000000000009,-2.734733349519999,5.519679760966021,2.7516104611846797,-2.0585602748546554,-6.088123027790246,-6.367516135236887
0.11300000000000009,-1.0104013374631353,6.378269613027828,2.6025304921212578,-1.4907996906342182,-4.1021000242799985,-8.279519641449031
0.11400000000000009,0.9834921985609351,6.6950587279616744,2.5442947861119354,-0.5823570600932223,-1.5156020061947029,-9.567404419541742
0.11500000000000009,3.076708580852742,6.385416035502687,2.602276994222961,0.5798220811102585,1.4752382978414027,-10.042588091942513
0.11600000000000009,5.072438520719627,5.418200986414772,2.7796240976068254,1.7734710338386437,4.615062871279113,-9.578124053254031
0.11700000000000009,6.764109318326917,3.8241056070682644,3.0533538363736707,2.737297387668452,7.608657781079441,-8.127301479622158
0.11800000000000009,7.954811115566804,1.6987155822541466,3.3856495518791005,3.322957155054297,10.146163977490376,-5.736158410602396
0.11900000000000009,8.477682873830062,-0.8005319054399891,3.7380846308945173,3.524350790154166,11.932216673350206,-2.5480733733812198
0.12000000000000009,8.215340590233229,-3.463794475838298,4.0782728707659635,3.401882398714459,12.716524310745093,1.2007978581599836
0.1210000000000001,7.116335928290355,-6.044373460892189,4.3804353615027685,3.021624907368052,12.323010885349843,5.195691713757447
0.1220000000000001,5.206728368668324,-8.279431890825506,4.624121274237559,2.436859127347903,10.674503892435533,9.066560191338283
0.1230000000000001,2.595147455420011,-9.914345906861023,4.793020230164926,1.6889895592736681,7.8100925530024865,12.41914783623826
0.1240000000000001,-0.5297956859397934,-10.728644090363312,4.874236686515999,0.8121645635107345,3.8927211831300164,14.871518860291534
0.12500000000000008,-3.910245652097693,-10.561131002469073,4.857932727967821,-0.16303958548178765,-0.7946935289096904,16.09296613554497
0.12600000000000008,-7.237731784628108,-9.331634987932672,4.737194776114787,-1.207379518530334,-5.865368478146539,15.84169650370361
0.12700000000000009,-10.178627603856722,-7.056901324109777,4.508016999180604,-2.2917777693418397,-10.856597676942162,13.997452481899007
0.12800000000000009,-12.404600676789471,-3.8584854635871104,4.169332797045602,-3.386842021350019,-15.267941405785082,10.585351986164666
0.1290000000000001,-13.62553917536062,0.038920620650926274,3.723052734480937,-4.46280062564665,-18.606901015184206,5.787728195380666
0.1300000000000001,-13.621949347852073,4.319506106040146,3.1740863292041013,-5.489664052768355,-20.43830876304093,-0.05838093097638897
0.1310000000000001,-12.27357428793009,8.598535755307978,2.5303444172787994,-6.4374191192530175,-20.43292402177811,-6.479259159060219
0.1320000000000001,-9.581037254450827,12.453532983357423,1.802761195556986,-7.2758322172181344,-18.410361431895137,-12.897803632961967
0.1330000000000001,-5.677686377549995,15.462259255294372,1.0055643223884372,-7.971968731685489,-14.37155588167624,-18.680299475036136
0.1340000000000001,-0.8295066004788811,17.244410810678634,0.1586240146718354,-8.469403077166017,-8.516529566324992,-23.19338888294156
0.1350000000000001,4.578067782012408,17.503283553814434,-0.6257842625316338,-7.844082772034692,-1.2442599007183217,-25.866616216017952
0.1360000000000001,10.066428677870455,16.063290814298423,-1.7231435417882728,-10.973592792566391,6.8671016730186105,-26.25492533072165
0.1370000000000001,15.101853676470302,12.89922264698865,-2.5994282302440777,-8.762846884558046,15.099643016805683,-24.094936221447632
0.1380000000000001,19.14275380158252,8.15354546816524,-3.4708806616342853,-8.714524313902075,22.652780514705455,-19.348833970482975
0.1390000000000001,21.692351380552186,2.1388566423654494,-4.298167264131692,-8.272866024974064,28.71413070237378,-12.230318202247858
0.1400000000000001,22.352123776887833,-4.676210416921903,-5.05519985665928,-7.570325925275887,32.53852707082828,-3.2082849635481736
0.1410000000000001,20.87081373526595,-11.697869580840267,-5.718441402315772,-6.632415456564914,33.52818566533175,7.014315625382855
0.1420000000000001,17.183732540110494,-18.25345930439743,-6.265902124571682,-5.4746072225591025,31.306220602898925,17.5468043712604
0.1430000000000001,11.43752080152696,-23.650062749393292,-6.67726505839548,-4.113629338237977,25.77559881016574,27.380188956596147
0.1440000000000001,3.9964907104036467,-27.240900875654106,-6.934200810567239,-2.5693575217175857,17.15628120229044,35.475094124089935
0.1450000000000001,-4.571890345479664,-28.493711371160934,-7.020652533402694,-0.8645172283545506,5.994736065605469,40.86135131348116
0.1460000000000001,-13.53299658815983,-27.054560287786117,-6.922971648533496,0.9768088486919768,-6.857835518219495,42.7405670567414
0.1470000000000001,-22.041084073122118,-22.80033856551547,-6.629752263668041,2.932193848654547,-20.299494882239745,40.581840431679176
0.1480000000000001,-29.211817578393152,-15.873647751531376,-6.131066569319167,4.986856943488742,-33.061626109683175,34.200507848273205
0.1490000000000001,-34.20574991282362,-6.694897236527712,-5.416382984135789,7.146835851833775,-43.81772636758973,23.810471627297062
0.1500000000000001,-36.31559333531374,4.051825516861578,-4.469097221302643,9.472857628331461,-51.30862486923543,10.042345854791568
0.1510000000000001,-35.04904324824021,15.460300457607506,-3.250206977803022,12.188902434996217,-54.47339000297062,-6.077738275292367
0.1520000000000001,-30.19854170992432,26.469736105963985,-1.632661842019164,16.17545135783858,-52.573564872360315,-23.19045068641126
0.1530000000000001,-21.889809006457632,35.95424081085571,1.1418142557908555,27.744760978100192,-45.297812564886485,-39.704604158945976
0.1540000000000001,-10.602262145878724,42.82753170309172,-1.7338472927632147,-28.756615485540703,-32.83471350968645,-53.93136121628356
0.1550000000000001,2.8434639773175583,46.15404783681399,-0.8166158107753742,9.172314819878405,-15.903393218818085,-64.24129755463758
0.1560000000000001,17.332901392676497,45.2561318778415,-1.3389172295939182,-5.2230141881854415,4.265195965976336,-69.23107175522098
0.1570000000000001,31.538801246269,39.80631469659083,-3.2807364484637898,-19.418192188698715,25.999352089014746,-67.88419781676225
0.1580000000000001,44.03116994787369,29.894127435290443,-4.722735908419058,-14.419994599552684,47.3082018694035,-59.70947204488625
0.1590000000000001,53.40828394449746,16.058338018826547,-6.121220943419031,-13.984850349999723,66.04675492181053,-44.841191152935664
0.16000000000000011,58.43781879098373,-0.7219750630624269,-7.4299864112441325,-13.087654678251017,80.11242591674619,-24.08750702823982
0.16100000000000012,58.19515985368543,-19.080685086112727,-8.609756108451394,-11.797696972072616,87.65672818647559,1.0829625945936385
0.16200000000000012,52.184966328500856,-37.36132568468629,-9.623637787339383,-10.138816788879886,87.29273978052815,28.62102762916909
0.16300000000000012,40.4323412019294,-53.751980236662725,-10.437025107420478,-8.133873200810939,78.27744949275129,56.04198852702944
0.16400000000000012,23.531615345068868,-66.4487996473808,-11.018115132391046,-5.8109002497056785,60.64851180289409,80.62797035499409
0.16500000000000012,2.643756102327206,-73.83482975693298,-11.338473220807057,-3.2035808841601194,35.2974230176033,99.6731994710712
0.16600000000000012,-20.562404147626395,-74.65800674885271,-11.373448248540187,-0.34975027733130215,3.965634153490811,110.75224463539946
0.16700000000000012,-44.02485246059692,-68.1906711671451,-11.10225867131238,2.7118957722780737,-30.843606221439593,111.98701012327908
0.16800000000000012,-65.4531811335569,-54.353036793469805,-10.507449266794254,5.9480940451812785,-66.03727869089538,102.28600675071765
0.16900000000000012,-82.53214592450959,-33.78487818946402,-9.573066723443755,9.343825433504975,-98.17977170033535,81.5295551902047
0.17000000000000012,-93.14772522216177,-7.853261369501059,-8.279873826505186,12.931928969385684,-123.79821888676439,50.67731728419602
0.17100000000000012,-95.61558527215405,21.410744882290306,-6.592389321777931,16.87484504727255,-139.72158783324267,11.77989205425159
0.17200000000000013,-88.88963983061798,51.44712583377084,-4.416799093293813,21.75590228484118,-143.4233779082311,-32.11611732343546
0.17300000000000013,-72.72815960986651,79.36748506839868,-1.3979961790210407,30.188029142727718,-133.33445974592698,-77.17068875065627
0.17400000000000013,-47.796855991427634,102.20777351383809,6.405475751152087,78.03471930173127,-109.09223941479976,-119.05122760259802
0.17500000000000013,-15.692557264744167,117.21337790122254,5.286194580284391,-11.192811708676956,-71.69528398714145,-153.31166027075713
0.17600000000000013,21.122680682674805,122.13161882532816,4.840905714359788,-4.452888659246041,-23.53883589711625,-175.82006685183381
0.17700000000000013,59.479348061874525,115.4835198177642,5.4954117694979105,6.545060551381226,31.684021024012203,-183.19742823799226
0.17800000000000013,95.74361787408628,96.78598317463289,7.118930185133638,16.235184156357278,89.21902209281178,-173.2252797266463
0.17900000000000013,126.13025688348807,66.69755992218164,9.13630390669421,20.173737215605723,143.61542681112942,-145.17897476194935
0.18000000000000013,147.0613002841888,27.065901324133463,11.207112707029845,20.70808800335635,189.1953853252321,-100.04633988327245
0.18100000000000013,155.5395978304288,-19.13747532601596,13.175433684902346,19.683209778725015,220.5919504262832,-40.598851986200195
0.18200000000000013,149.501828681399,-67.99976736712196,14.946224706476013,17.707910215736664,233.3093967456432,28.706212989023932
0.18300000000000013,128.11412153789433,-114.96035205875754,16.44662194675658,15.003972402805678,224.25274302209849,101.99965105068293
0.18400000000000014,91.97545037755165,-155.19709432800752,17.61507576620331,11.684538194467308,192.1711823068415,172.44052808813632
0.18500000000000014,43.19964769257883,-184.07651454024762,18.398286564711636,7.832107985083255,137.9631755663275,232.79564149201127
0.18600000000000014,-14.644014849996104,-197.62967647166087,18.75049040342755,3.5220383871591183,64.79947153886825,276.1147718103714
0.18700000000000014,-76.73974442198084,-193.00936055683295,18.633341348643473,-1.1714905478407553,-21.96602227499416,296.4445147074913
0.18800000000000014,-137.37774936747965,-168.88155788933193,18.01557980776261,-6.1776154088086495,-115.10961663297127,289.51404083524943
0.18900000000000014,-190.42971775173538,-125.70617691558562,16.871755261175277,-11.438245465873315,-206.0666240512195,253.3223368339979
0.19000000000000014,-229.91243497084648,-65.86834606649109,15.17872112094614,-16.930341402291376,-285.6445766276031,188.55926537337842
0.19100000000000014,-250.59259493800926,6.367362435450801,12.906667700184872,-22.720534207612673,-344.86865245626973,98.80251909973663
0.19200000000000014,-248.57716977351987,85.09271122933252,9.994305647184703,-29.123620530001695,-375.8888924070139,-9.551043653176208
0.19300000000000014,-221.82964840933164,163.17702299927288,6.26352366169167,-37.30781985493033,-372.8657546602798,-127.63906684399879
0.19400000000000014,-170.55389177557387,232.85054467608927,0.9511070319103281,-53.12416629781342,-332.74447261399746,-244.76553449890932
0.19500000000000015,-97.39468033251791,286.40834496595085,-25.94711042207238,-268.9821745398271,-255.8308376633608,-349.2758170141339
0.19600000000000015,-7.4171056173004075,316.97714535459073,-25.38407269601214,5.630377260602415,-146.09202049877686,-429.61251744892627
0.19700000000000015,92.15494321344595,319.27560009187636,-25.34024340762652,0.43829288385620035,-11.125658425950604,-475.4657180318861
0.19800000000000015,192.43911569103577,290.2923432727325,-25.885748881258102,-5.455054736315824,138.2324148201689,-478.9134001378145
0.19900000000000015,283.60790108136496,229.80678282657783,-27.000874716947365,-11.151258356892637,288.65867353655364,-435.4385149090988
0.20000000000000015,355.76547035856504,140.6857522945715,-28.57642312447741,-15.755484075300476,425.41185162204744,-344.7101742398668
0.20100000000000015,399.9176263988671,28.904664911403515,-30.443865397477442,-18.674422730000316,533.6482055378476,-211.02862844185725
0.20200000000000015,408.94830293024125,-96.73605326866247,-32.41429993910436,-19.704345416269188,599.8764395983007,-43.356997367105265
0.20300000000000015,378.50688067133814,-225.20127808170156,-34.30674387757527,-18.92443938470915,613.4224543953619,145.1040799029937
0.20400000000000015,307.7099619032204,-344.09020151891986,-35.96169639371344,-16.54952516138163,567.7603210070072,337.80191712255237
0.20500000000000015,199.57006598062304,-440.7257280739232,-37.24518685479057,-12.83490461077131,461.56494285483063,516.1353022783798
0.20600000000000016,61.08203801751995,-503.3784408172314,-38.048928557411216,-8.037417026206455,299.3550989709346,661.0885921108849
0.20700000000000016,-97.07507135097168,-522.517591163363,-38.28973180864609,-2.4080325123487203,91.62305702627992,755.0676612258471
0.20800000000000016,-261.22910642086225,-491.96830630395493,-37.90944027838894,3.8029153025714635,-145.6126070264575,783.7763867450445
0.20900000000000016,-415.76938519857197,-409.8515653097638,-36.875809455159214,10.33630823229727,-391.84365963129335,737.9524594559324
0.21000000000000016,-544.4964749239953,-279.19277554049495,-35.18458128413773,16.912281710214877,-623.654077797858,614.7773479646457
0.21100000000000016,-632.1630225338392,-108.10624371026464,-32.86326699652332,23.213142876144047,-816.7447123859929,418.7891633107424
0.21200000000000016,-666.0723843363214,90.50443766044927,-29.977843176971007,28.85423819552316,-948.2445338007589,162.15936556539697
0.21300000000000016,-637.5829694507535,299.7481981556857,-26.64501976267015,33.328234143008586,-999.1085765044821,-135.7566564906739
0.21400000000000016,-543.3605374285404,500.0208206239154,-23.055701898789195,35.893178638809545,-956.3744541761303,-449.62229723352857
0.21500000000000016,-386.2300277033943,670.6725658054635,-19.52060758797312,35.35094310816075,-815.0408061428107,-750.0312309358732
0.21600000000000016,-175.50340413075781,791.9432403117595,-16.552743811478617,29.678637764945027,-579.3450415550915,-1006.0088487081953
0.21700000000000016,73.30045279200723,847.0000664974473,-14.962342188675873,15.904016228027437,-263.2551061961367,-1187.9148604676393
0.21800000000000017,339.37604139657276,823.88735009118,-15.697191571222584,-7.348493825467116,109.95067918801084,-1270.500099746171
0.21900000000000017,598.1639484356344,717.1868335105851,-18.940217941800352,-32.43026370577768,509.06406209485914,-1235.83102513677
0.22000000000000017,823.405020781609,529.1963682224687,-23.67747030822251,-47.3725236642216,897.2459226534517,-1075.7802502658776
0.22100000000000017,989.5646225509415,270.463132164001,-28.89385328788354,-52.163829796610315,1235.1075311724135,-793.794552333703
0.22200000000000017,1074.4241649960175,-40.444808995054814,-34.0310944825319,-51.37241194648358,1484.3469338264122,-405.6946982460015
0.22300000000000017,1061.6006110980472,-377.9810708732389,-38.76687001958163,-47.3577553704973,1611.636247494026,60.66721349258222
