t,id,iq,Vdc,Idc,P_ac,Q_ac
0.3200000000000002,-5952684288518935.0,-837894851745340.5,-51780637.99631654,30019977.045925546,-2005053074991750.5,4408576571129430.0
0.3250000000000002,-7265870101736611.0,8512978710655768.0,34439103.38089068,172439482.75441444,-8929026432778402.0,1256842277618010.8
0.3300000000000002,6109918522095495.0,1.9921924288077172e+16,-123793894.61655958,-316465995.9949005,-1.0898805152604916e+16,-1.2769468065983652e+16
0.3350000000000002,3.74001490572321e+16,1.0314525754409426e+16,-160810573.87820905,-74033358.52329893,9164877783143242.0,-2.988288643211576e+16
0.3400000000000002,5.358346815036117e+16,-4.843864826914957e+16,-335240097.48757076,-348859047.2187234,5.610022358584814e+16,-1.547178863161414e+16
0.3450000000000002,-2.253057435980413e+16,-1.3258314389253365e+17,-455117168.91772944,-239754142.86031735,8.037520222554176e+16,7.265797240372435e+16
0.3500000000000002,-2.307804244939353e+17,-9.712590887562778e+16,-417988420.70979774,74257496.4158634,-3.379586153970619e+16,1.9887471583880048e+17
0.3550000000000002,-3.832300551801403e+17,2.654316971700507e+17,-3897240.680144131,828182360.0593072,-3.461706367409029e+17,1.4568886331344166e+17
0.3600000000000002,3.39006947771008e+16,8.672753443158356e+17,73746369928.98193,147500534339.32416,-5.748450827702104e+17,-3.9814754575507603e+17
0.3650000000000002,1.3961966696008061e+18,8.135906198120128e+17,73746714698.7802,689539.5965200859,5.08510421656512e+16,-1.3009130164737536e+18
0.3700000000000002,2.6734837283814984e+18,-1.3799567755901074e+18,73760913941.5055,28398485.450577635,2.0942950044012093e+18,-1.220385929718019e+18
0.3750000000000002,5.0451595228463744e+17,-5.578765217489895e+18,73788097888.79059,54367894.57018484,4.0102255925722476e+18,2.0699351633851612e+18
0.3800000000000002,-8.258840217375767e+18,-6.368467639539288e+18,73793225910.45044,10256043.319717018,7.567739284269562e+17,8.368147826234843e+18
0.38500000000000023,-1.8258276372767558e+19,6.607672471320302e+18,73709286902.68097,-167878015.5389473,-1.2388260326063649e+19,9.552701459308933e+18
0.39000000000000024,-7.869839587967486e+18,3.528440209503397e+19,73523506957.50723,-371559890.34748346,-2.7387414559151337e+19,-9.911508706980452e+18
0.39500000000000024,4.755870453586002e+19,4.762867501123084e+19,73443228146.88974,-160557621.234985,-1.180475938195123e+19,-5.292660314255095e+19
0.40000000000000024,1.2234987294134138e+20,-2.7100177718327493e+19,73928896183.30223,971336072.8249952,7.133805680379003e+19,-7.1443012516846264e+19
0.40500000000000025,7.971983838943298e+19,-2.192733586295497e+20,75170121325.88365,2482450285.1628327,1.8352480941201208e+20,4.065026657749124e+19
0.41000000000000025,-2.647538078290385e+20,-3.44387351265039e+20,75965515529.55759,1590788407.3478813,1.1957975758414946e+20,3.289100379443246e+20
0.41500000000000026,-8.05583817286871e+20,7.16591512534091e+19,73351627445.10802,-5227776168.899127,-3.971307117435577e+20,5.165810268975585e+20
0.42000000000000026,-6.926190938081327e+20,1.3370314227974105e+21,65114756853.28248,-16473741183.651077,-1.2083757259303066e+21,-1.0748872688011366e+20
0.42500000000000027,1.407931263478298e+21,2.4243264355078363e+21,57137082583.12335,-15955348540.31826,-1.038928640712199e+21,-2.0055471341961158e+21
0.43000000000000027,5.215350357694033e+21,2.1154101523867343e+20,75618048006.45457,36961930846.66245,2.111896895217447e+21,-3.6364896532617547e+21
0.4350000000000003,5.545030532218557e+21,-7.980817940083182e+21,127345286032.1789,103454476051.44865,7.823025536541049e+21,-3.1731152285801015e+20
0.4400000000000003,-6.993981488149028e+21,-1.66869411230876e+22,160002740648.22992,65314909232.102036,8.317545798327836e+21,1.1971226910124774e+22
0.4450000000000003,-3.3202270318993665e+22,-5.692477221270058e+21,127219013976.67181,-65567453343.11623,-1.049097223222354e+22,2.50304116846314e+22
0.4500000000000003,-4.21273914933688e+22,4.646437327566705e+22,-68519830091.17703,-391477688135.6977,-4.98034054784905e+22,8.538715831905087e+21
0.4550000000000003,3.0879739070622665e+22,1.1261469290426348e+23,392595493428.7948,922230647039.9437,-6.31910872400532e+22,-6.969655991350058e+22
0.4600000000000003,2.0775904515823975e+23,6.405260485329242e+22,451587011901.6565,117983036945.72339,4.6319608605934e+22,-1.6892203935639522e+23
0.4650000000000003,3.0826876206085734e+23,-2.6232656644211232e+23,796635208067.6992,690096392332.0854,3.1163856773735966e+23,-9.607890727993862e+22
0.4700000000000003,-1.0394697930816053e+23,-7.46422842269696e+23,1086857845988.0598,580445275840.7212,4.62403143091286e+23,3.9348984966316845e+23
0.4750000000000003,-1.2763732646915514e+24,-5.8277009756987744e+23,1015127918501.3176,-143459854973.4845,-1.559204689622408e+23,1.119634263404544e+24
0.4800000000000003,-2.1911482066878724e+24,1.422443723275607e+24,72113810553.28467,-1886028215896.066,-1.9145598970373272e+24,8.741551463548161e+23
0.4850000000000003,4.4316743009251375e+22,4.863580055942504e+24,-22716324942126.832,-45576877505360.23,-3.2867223100318086e+24,-2.1336655849134104e+24
0.4900000000000003,7.683988271585149e+24,4.791535688780087e+24,-22717788099452.746,-2926314651.830002,6.647511451387706e+22,-7.295370083913756e+24
0.49500000000000033,1.5206672937091775e+25,-7.280840631205321e+24,-22971465578019.758,-507354957134.0255,1.1525982407377723e+25,-7.187303533170131e+24
0.5000000000000003,3.7623518811468745e+24,-3.1163786203244844e+25,-23467951301322.137,-992971446604.7571,2.281000940563766e+25,1.0921260946807982e+25
